id,alias,name,review_count,categories,rating,coordinates,transactions,price,location,distance,attributes,_page_url,search_term,location_dict,zip_code,coordinates_dict,latitude,longitude
gXiWHYBuPLWWXZJPOP1uKw,pretty-girls-cook-philadelphia,Pretty Girls Cook,212,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.9,"{'latitude': 39.9699452213117, 'longitude': -75.1475351472087}","['delivery', 'pickup']",$$,"{'address1': '1016 N Marshall St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['1016 N Marshall St', 'Philadelphia, PA 19123']}",2701.7144528512404,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1016 N Marshall St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['1016 N Marshall St', 'Philadelphia, PA 19123']}",19123,"{'latitude': 39.9699452213117, 'longitude': -75.1475351472087}",39.96994522,-75.14753515
qrgxVuRwcUOK_KFk4A20Pg,amina-philadelphia-2,Amina,175,"[{'alias': 'southern', 'title': 'Southern'}]",4.1,"{'latitude': 39.94810071496266, 'longitude': -75.14274906367064}","['delivery', 'pickup']",,"{'address1': '104 Chestnut St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19106', 'country': 'US', 'state': 'PA', 'display_address': ['104 Chestnut St', 'Philadelphia, PA 19106']}",2506.4243804844205,"{'business_temp_closed': None, 'menu_url': 'https://www.aminaphilly.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '104 Chestnut St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19106', 'country': 'US', 'state': 'PA', 'display_address': ['104 Chestnut St', 'Philadelphia, PA 19106']}",19106,"{'latitude': 39.94810071496266, 'longitude': -75.14274906367064}",39.94810071496266,-75.14274906
Y7asEgUrJc3W9vD7wxEnQg,rhythm-and-brunch-philadelphia,Rhythm and Brunch,131,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4,"{'latitude': 39.9219015059064, 'longitude': -75.2311522531672}","['delivery', 'pickup']",$$,"{'address1': '6517 Elmwood Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19142', 'country': 'US', 'state': 'PA', 'display_address': ['6517 Elmwood Ave', 'Philadelphia, PA 19142']}",6220.1165885693645,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '6517 Elmwood Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19142', 'country': 'US', 'state': 'PA', 'display_address': ['6517 Elmwood Ave', 'Philadelphia, PA 19142']}",19142,"{'latitude': 39.9219015059064, 'longitude': -75.2311522531672}",39.92190151,-75.23115225
KscVqYYG7ziAroZhfNb0Ng,south-philadelphia,South,704,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'bars', 'title': 'Bars'}]",4.2,"{'latitude': 39.96440673335579, 'longitude': -75.16121946071026}",['delivery'],$$$,"{'address1': '600 N Broad St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19130', 'country': 'US', 'state': 'PA', 'display_address': ['600 N Broad St', 'Philadelphia, PA 19130']}",1455.9708908478633,"{'business_temp_closed': None, 'menu_url': 'https://southjazzkitchen.com/menus/', 'open24_hours': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '600 N Broad St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19130', 'country': 'US', 'state': 'PA', 'display_address': ['600 N Broad St', 'Philadelphia, PA 19130']}",19130,"{'latitude': 39.96440673335579, 'longitude': -75.16121946071026}",39.96440673335579,-75.16121946
KYPhGJIibu_7ePIX4HNs6A,48th-street-grille-philadelphia,48th Street Grille,316,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.3,"{'latitude': 39.95313, 'longitude': -75.21878}","['restaurant_reservation', 'delivery', 'pickup']",$$,"{'address1': '310 S 48th St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['310 S 48th St', 'Philadelphia, PA 19143']}",4045.792506836137,"{'business_temp_closed': None, 'menu_url': 'http://48thstreetgrille.com/menu-2', 'open24_hours': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '310 S 48th St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19143', 'country': 'US', 'state': 'PA', 'display_address': ['310 S 48th St', 'Philadelphia, PA 19143']}",19143,"{'latitude': 39.95313, 'longitude': -75.21878}",39.95313,-75.21878
ZForVw2ZTiwDGfZ0XvZsXQ,uncle-bobbies-coffee-and-books-philadelphia,Uncle Bobbie's Coffee & Books,189,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bookstores', 'title': 'Bookstores'}]",4.7,"{'latitude': 40.03417, 'longitude': -75.17171}",['delivery'],$$,"{'address1': '5445 Germantown Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['5445 Germantown Ave', 'Philadelphia, PA 19144']}",8921.648622358174,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '5445 Germantown Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['5445 Germantown Ave', 'Philadelphia, PA 19144']}",19144,"{'latitude': 40.03417, 'longitude': -75.17171}",40.03417,-75.17171
EaXVdMGDs3_SPt5A4mQ5fg,corinnes-place-camden,Corinne's Place,157,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.3,"{'latitude': 39.931514366515685, 'longitude': -75.10172532473571}","['delivery', 'pickup']",$$,"{'address1': '1254 Haddon Ave', 'address2': '', 'address3': '', 'city': 'Camden', 'zip_code': '08103', 'country': 'US', 'state': 'NJ', 'display_address': ['1254 Haddon Ave', 'Camden, NJ 08103']}",6419.846732920151,"{'business_temp_closed': None, 'menu_url': 'https://corinnesplace.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1254 Haddon Ave', 'address2': '', 'address3': '', 'city': 'Camden', 'zip_code': '08103', 'country': 'US', 'state': 'NJ', 'display_address': ['1254 Haddon Ave', 'Camden, NJ 08103']}",8103,"{'latitude': 39.931514366515685, 'longitude': -75.10172532473571}",39.931514366515685,-75.10172532
ei3mGLJt99yfQJThqbRbag,black-and-nobel-philadelphia,Black and Nobel,7,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.9,"{'latitude': 39.941638226753064, 'longitude': -75.15004945643655}",[],,"{'address1': '422 South St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['422 South St', 'Philadelphia, PA 19147']}",2252.8365883485044,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '422 South St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['422 South St', 'Philadelphia, PA 19147']}",19147,"{'latitude': 39.941638226753064, 'longitude': -75.15004945643655}",39.941638226753064,-75.15004946
nmCUtvQX64b_fdVeb6vCSg,the-loft-lounge-philadelphia,The Loft Lounge,48,"[{'alias': 'lounges', 'title': 'Lounges'}]",2.1,"{'latitude': 40.02045, 'longitude': -75.21233}","['delivery', 'pickup']",,"{'address1': '3847 Terrace St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19128', 'country': 'US', 'state': 'PA', 'display_address': ['3847 Terrace St', 'Philadelphia, PA 19128']}",8200.308429853338,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '3847 Terrace St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19128', 'country': 'US', 'state': 'PA', 'display_address': ['3847 Terrace St', 'Philadelphia, PA 19128']}",19128,"{'latitude': 40.02045, 'longitude': -75.21233}",40.02045,-75.21233
C6cOQD3ELF38AeYgtfw0Dw,the-nile-cafe-philadelphia,The Nile Cafe,90,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.3,"{'latitude': 40.03929, 'longitude': -75.17822}",['pickup'],$$,"{'address1': '6008 Germantown Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['6008 Germantown Ave', 'Philadelphia, PA 19144']}",9547.924513440616,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '6008 Germantown Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['6008 Germantown Ave', 'Philadelphia, PA 19144']}",19144,"{'latitude': 40.03929, 'longitude': -75.17822}",40.03929,-75.17822
009CsPJbWNQB6Tlo_DlI-g,bake-n-bacon-philadelphia,Bake’n Bacon,28,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.8,"{'latitude': 39.9358064, 'longitude': -75.1620511}",[],,"{'address1': '1148 S 11th St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['1148 S 11th St', 'Philadelphia, PA 19147']}",2145.6923029472728,"{'business_temp_closed': None, 'menu_url': 'https://bakenbacon.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1148 S 11th St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['1148 S 11th St', 'Philadelphia, PA 19147']}",19147,"{'latitude': 39.9358064, 'longitude': -75.1620511}",39.9358064,-75.1620511
qjGS_7iaQDpbVhS6W8qkHQ,the-sweet-life-bakeshop-philadelphia-3,The Sweet Life Bakeshop,382,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.8,"{'latitude': 39.942203, 'longitude': -75.155223}","['delivery', 'pickup']",$$,"{'address1': '740 South St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['740 South St', 'Philadelphia, PA 19147']}",1874.438461384011,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '740 South St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['740 South St', 'Philadelphia, PA 19147']}",19147,"{'latitude': 39.942203, 'longitude': -75.155223}",39.942203,-75.155223
ZhEFPPLta5dBxUKnyqMF3Q,frannie-nicks-philadelphia,Frannie Nicks,45,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.1,"{'latitude': 39.938948238435, 'longitude': -75.1564078778028}","['delivery', 'pickup']",,"{'address1': '824 S 8th St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['824 S 8th St', 'Philadelphia, PA 19147']}",2076.4240658828658,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '824 S 8th St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['824 S 8th St', 'Philadelphia, PA 19147']}",19147,"{'latitude': 39.938948238435, 'longitude': -75.1564078778028}",39.93894824,-75.15640788
U9efDzDZg1eYw3WxZ_upeg,the-wiz-café-philadelphia,The Wiz Café,15,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.1,"{'latitude': 40.0088579164198, 'longitude': -75.15646471501049}",['delivery'],,"{'address1': '3622 N 17th St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19140', 'country': 'US', 'state': 'PA', 'display_address': ['3622 N 17th St', 'Philadelphia, PA 19140']}",6251.575728328911,"{'business_temp_closed': None, 'menu_url': 'https://thewizcafe.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '3622 N 17th St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19140', 'country': 'US', 'state': 'PA', 'display_address': ['3622 N 17th St', 'Philadelphia, PA 19140']}",19140,"{'latitude': 40.0088579164198, 'longitude': -75.15646471501049}",40.00885792,-75.15646472
99zoELPcbwRBUqiPoaPqiQ,bold-coffee-bar-philadelphia,Bold Coffee Bar,46,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.8,"{'latitude': 39.96998, 'longitude': -75.16392}",['delivery'],,"{'address1': '1623 Ridge Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19130', 'country': 'US', 'state': 'PA', 'display_address': ['1623 Ridge Ave', 'Philadelphia, PA 19130']}",1904.3001337000085,"{'business_temp_closed': None, 'menu_url': 'https://www.boldcoffeebar.com/s/order', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1623 Ridge Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19130', 'country': 'US', 'state': 'PA', 'display_address': ['1623 Ridge Ave', 'Philadelphia, PA 19130']}",19130,"{'latitude': 39.96998, 'longitude': -75.16392}",39.96998,-75.16392
Ho7MAihXJ44BZIY4q_YxbQ,plant-and-people-philadelphia,Plant and People,7,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'vitaminssupplements', 'title': 'Vitamins & Supplements'}, {'alias': 'giftshops', 'title': 'Gift Shops'}]",4.7,"{'latitude': 39.975322, 'longitude': -75.226322}",[],,"{'address1': '1431 N 52nd St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19131', 'country': 'US', 'state': 'PA', 'display_address': ['1431 N 52nd St', 'Philadelphia, PA 19131']}",5273.043957975563,"{'business_temp_closed': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1431 N 52nd St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19131', 'country': 'US', 'state': 'PA', 'display_address': ['1431 N 52nd St', 'Philadelphia, PA 19131']}",19131,"{'latitude': 39.975322, 'longitude': -75.226322}",39.975322,-75.226322
u3Krpt7IdsJ26jj83uwNBQ,rock-n-rolls-philadelphia-6,Rock N' Rolls ,36,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'catering', 'title': 'Caterers'}]",3.9,"{'latitude': 39.97076338610096, 'longitude': -75.15774874111037}","['delivery', 'pickup']",$,"{'address1': '1308 W Girard Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['1308 W Girard Ave', 'Philadelphia, PA 19123']}",2209.159737344046,"{'business_temp_closed': None, 'menu_url': 'https://www.rocknrolls.online/menu', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1308 W Girard Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19123', 'country': 'US', 'state': 'PA', 'display_address': ['1308 W Girard Ave', 'Philadelphia, PA 19123']}",19123,"{'latitude': 39.97076338610096, 'longitude': -75.15774874111037}",39.97076338610096,-75.15774874
sEA4rp2JGOR7YE_SuoJSGQ,ma-lessies-chicken-and-waffles-philadelphia,Ma Lessie's Chicken and Waffles,81,"[{'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.8,"{'latitude': 39.9535983, 'longitude': -75.1593829}",['delivery'],$$,"{'address1': '51 N 12th St', 'address2': '', 'address3': 'Reading Terminal', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['51 N 12th St', 'Reading Terminal', 'Philadelphia, PA 19107']}",1007.780062,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '51 N 12th St', 'address2': '', 'address3': 'Reading Terminal', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['51 N 12th St', 'Reading Terminal', 'Philadelphia, PA 19107']}",19107,"{'latitude': 39.9535983, 'longitude': -75.1593829}",39.9535983,-75.1593829
z-BMYKp2XjdNdUArwj2BPw,loomen-labs-philadelphia,Loomen Labs,19,"[{'alias': 'candlestores', 'title': 'Candle Stores'}]",3.5,"{'latitude': 39.94124192583372, 'longitude': -75.15096947852028}",[],$$,"{'address1': '620 S 5th St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['620 S 5th St', 'Philadelphia, PA 19147']}",2218.002712225845,"{'business_temp_closed': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '620 S 5th St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['620 S 5th St', 'Philadelphia, PA 19147']}",19147,"{'latitude': 39.94124192583372, 'longitude': -75.15096947852028}",39.94124192583372,-75.15096948
4zK5zmIqQxeDgetjoRmkrQ,brotherly-grub-philadelphia,Brotherly Grub,31,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",4,"{'latitude': 40.0594208, 'longitude': -75.1901852}","['delivery', 'pickup']",$,"{'address1': '7135 Germantown Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19119', 'country': 'US', 'state': 'PA', 'display_address': ['7135 Germantown Ave', 'Philadelphia, PA 19119']}",11856.623294945071,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '7135 Germantown Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19119', 'country': 'US', 'state': 'PA', 'display_address': ['7135 Germantown Ave', 'Philadelphia, PA 19119']}",19119,"{'latitude': 40.0594208, 'longitude': -75.1901852}",40.0594208,-75.1901852
Rp_LGy0VoOQV4y8ZH3cUig,bbs-brunch-philadelphia,BB's Brunch,18,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.4,"{'latitude': 40.0808833, 'longitude': -75.1724258}",[],,"{'address1': '1605 E Wadsworth Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19150', 'country': 'US', 'state': 'PA', 'display_address': ['1605 E Wadsworth Ave', 'Philadelphia, PA 19150']}",14125.504978070903,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1605 E Wadsworth Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19150', 'country': 'US', 'state': 'PA', 'display_address': ['1605 E Wadsworth Ave', 'Philadelphia, PA 19150']}",19150,"{'latitude': 40.0808833, 'longitude': -75.1724258}",40.0808833,-75.1724258
RNfrmZUNPMrAavqSEOhcDA,soul-by-the-sea-philadelphia,Soul By The Sea,8,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",3.5,"{'latitude': 39.96271, 'longitude': -75.23263}","['delivery', 'pickup']",,"{'address1': '5601 Arch St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['5601 Arch St', 'Philadelphia, PA 19139']}",5330.539620652327,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '5601 Arch St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['5601 Arch St', 'Philadelphia, PA 19139']}",19139,"{'latitude': 39.96271, 'longitude': -75.23263}",39.96271,-75.23263
OX1eFYQwN1iYdFd0fkNpqw,imunch-cafe-philadelphia,iMunch Cafe,174,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.3,"{'latitude': 39.97592, 'longitude': -75.18627}","['delivery', 'pickup']",$,"{'address1': '1233 N 31st St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19121', 'country': 'US', 'state': 'PA', 'display_address': ['1233 N 31st St', 'Philadelphia, PA 19121']}",2778.8861524488343,"{'business_temp_closed': None, 'menu_url': 'http://imunchcafe.com/about_us/menu-4/menu-4-2/', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '1233 N 31st St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19121', 'country': 'US', 'state': 'PA', 'display_address': ['1233 N 31st St', 'Philadelphia, PA 19121']}",19121,"{'latitude': 39.97592, 'longitude': -75.18627}",39.97592,-75.18627
qIMHCBaLXfmg-CeS-kIojw,guardhouse-café-philadelphia,Guardhouse Café,12,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5,"{'latitude': 40.00673924168395, 'longitude': -75.06806378416903}",['delivery'],$$,"{'address1': '2275 Bridge St', 'address2': 'Bldg 101', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19137', 'country': 'US', 'state': 'PA', 'display_address': ['2275 Bridge St', 'Bldg 101', 'Philadelphia, PA 19137']}",10578.476483802224,"{'business_temp_closed': None, 'menu_url': 'https://www.guardhousephilly.com/', 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': '2275 Bridge St', 'address2': 'Bldg 101', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19137', 'country': 'US', 'state': 'PA', 'display_address': ['2275 Bridge St', 'Bldg 101', 'Philadelphia, PA 19137']}",19137,"{'latitude': 40.00673924168395, 'longitude': -75.06806378416903}",40.00673924168395,-75.06806378
kAfBmmXfsaypFU5vg-YkoA,cuddlcuties-philadelphia-7,CuddlCuties,0,"[{'alias': 'snuggleservices', 'title': 'Snuggle Services'}, {'alias': 'massage', 'title': 'Massage'}]",0,"{'latitude': 40.03311417575237, 'longitude': -75.1749493561389}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19144']}",8827.084466110455,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=0,Black owned,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19144']}",19144,"{'latitude': 40.03311417575237, 'longitude': -75.1749493561389}",40.03311417575237,-75.17494936
